#{"t_start": 1776810759.4779, "env_id": "BDXCourseProjectImitation-v0"}
r,l,t
68.067614,371,79.218193
80.222367,326,79.358468
44.281066,229,79.789301
71.955511,320,79.926996
85.361391,347,80.081511
68.541026,304,80.20692
114.763139,450,80.408007
36.507318,256,80.525164
71.808978,310,80.99747
66.518581,297,81.117904
76.13661,328,81.257382
89.261362,363,81.415073
70.582804,302,81.539015
109.338239,434,81.732674
89.202738,353,82.22409
120.644316,469,82.429247
114.41363,445,82.623224
48.67477,232,82.714556
74.105386,322,82.842834
152.671368,565,83.445931
133.161048,502,83.674561
100.720712,398,83.854999
67.276192,298,83.98852
89.929391,347,84.139516
53.5925,243,84.237366
79.883734,332,84.720848
40.63473,282,84.844866
74.43378,315,84.986007
48.069138,231,85.078892
106.84216,434,85.271222
59.091945,266,85.381955
66.46401,298,85.509372
43.642365,229,85.939924
41.676954,295,86.088919
126.387677,478,86.302985
101.452176,401,86.480776
77.817305,327,86.623616
82.559494,332,87.103964
41.788592,246,87.207207
77.326902,324,87.345169
102.84038,405,87.513946
114.581237,447,87.722414
42.532389,224,87.81234
48.059016,234,87.906347
43.446318,224,88.335611
84.569545,348,88.487473
46.583954,228,88.574823
52.376262,248,88.672349
73.008581,315,88.807601
73.644153,312,88.937094
53.780118,249,89.043395
127.459612,485,89.647355
85.647521,346,89.797599
91.959277,386,89.969857
76.398555,335,90.113724
98.942776,404,90.292035
74.687032,317,90.431857
69.961992,305,90.901757
182.076757,654,91.205865
84.331892,350,91.354496
104.288368,469,91.583587
78.885967,332,92.069732
71.482416,310,92.20296
193.174597,686,92.521809
117.407302,448,92.718187
249.188313,915,93.507159
340.19725,1128,94.024237
74.314656,320,94.165019
221.457891,752,94.860776
89.643975,359,95.019276
135.85564,512,95.256692
176.156425,616,95.548091
65.661822,300,96.011377
92.561105,369,96.174784
87.165993,354,96.334386
94.604512,393,96.509214
183.916037,663,96.837233
110.245437,426,97.373288
78.303789,326,97.508608
179.267582,672,97.842386
73.107478,314,97.97475
185.563706,624,98.598558
36.900545,279,98.714898
93.156311,382,98.891151
77.057294,333,99.027481
148.085634,550,99.276611
179.731162,725,99.963738
126.83926,468,100.180887
71.517752,350,100.341733
67.937588,313,100.467029
159.284935,655,101.126593
82.870759,348,101.276868
101.313744,480,101.501097
121.779497,535,101.747743
111.968046,432,101.945265
145.528158,614,102.593262
93.318455,447,102.789342
72.160809,312,102.927505
283.251993,1051,103.789571
360.209243,1209,104.387258
243.209917,851,105.148017
180.196281,732,105.485588
232.865756,825,105.906434
77.300167,329,106.393956
66.161463,306,106.525285
57.724337,264,106.639641
883.388518,2905,108.610879
554.981878,1955,110.070133
85.835868,351,110.245147
51.742015,248,110.681028
84.187705,359,110.850589
112.977201,442,111.05637
112.734992,451,111.294795
109.191897,441,111.515718
104.646526,419,112.041541
78.078586,331,112.188546
81.456487,351,112.360688
282.134036,988,112.915129
91.355172,369,113.430281
48.394329,240,113.526277
51.877179,243,113.624154
346.751453,1197,114.334532
99.588948,401,114.858427
70.853128,307,114.990209
110.952584,445,115.212847
62.980226,287,115.334054
47.286623,234,115.426384
65.563909,290,115.561288
56.718606,263,115.675736
65.208742,300,116.188829
84.259156,357,116.344075
154.357061,573,116.644327
47.38293,238,116.736333
65.977141,295,116.871904
244.897202,865,117.680503
209.532633,752,118.089039
136.638274,522,118.352871
112.689702,457,118.923881
68.004788,304,119.060161
115.914199,449,119.285462
89.966936,371,119.472579
135.498189,519,119.732284
85.425348,352,120.247096
114.843251,442,120.456994
107.52041,434,120.676021
143.079084,553,120.950876
82.207485,338,121.110174
82.955803,349,121.621221
96.009717,404,121.823295
82.144351,354,121.984759
115.337877,453,122.218022
92.119876,373,122.396463
74.272902,319,122.874993
144.850601,596,123.204243
191.864151,747,123.618614
61.388925,282,123.743882
129.02508,478,124.321293
65.370566,300,124.45435
75.594918,318,124.60398
113.281317,445,124.809782
124.156528,482,125.061217
168.14285,624,125.728302
79.570054,334,125.885444
115.834182,438,126.097256
87.24337,358,126.262219
66.95981,305,126.399528
69.069828,300,126.534544
156.200664,589,127.199193
146.275303,553,127.475129
99.913212,402,127.665865
70.945914,313,127.801583
75.275402,327,128.302537
69.840648,309,128.439309
71.11491,318,128.578494
60.381982,283,128.705749
120.584937,463,128.926191
72.005741,320,129.061872
55.476921,253,129.168272
149.851253,576,129.801169
135.037747,511,130.05187
71.473118,313,130.190374
84.901878,356,130.359207
98.244632,392,130.864942
78.950939,335,131.020769
80.386733,343,131.179693
91.417428,382,131.364789
88.806626,367,131.540252
87.453833,366,131.715419
87.413178,366,132.229859
72.090908,308,132.367521
537.988951,1830,133.776104
72.752546,314,133.917159
77.025133,334,134.080177
75.719574,323,134.226388
91.517584,373,134.392438
79.982334,338,134.544748
79.39513,328,135.022408
49.115393,236,135.12351
75.279538,324,135.280094
67.378115,295,135.407837
57.733337,269,135.530609
80.106008,336,135.696398
67.001583,296,135.82452
122.308193,471,136.399396
151.485966,582,136.724133
70.14994,309,136.859221
107.304354,427,137.072452
72.195436,310,137.21679
85.081668,357,137.732287
112.626989,442,137.933011
65.633914,294,138.059435
76.895716,327,138.205492
118.697524,470,138.421832
114.721723,458,138.991959
80.25761,343,139.142579
83.80373,392,139.367819
84.53299,346,139.531022
87.895344,372,139.715133
78.044254,329,140.195678
64.249043,291,140.325622
73.155641,319,140.469537
132.335956,531,140.755572
100.240799,397,140.943903
80.986135,382,141.13985
160.723167,599,141.7903
87.394249,368,141.962956
195.810689,767,142.391242
78.072745,329,142.542377
78.495406,338,143.075264
97.649168,398,143.256853
91.024826,371,143.426083
119.53584,475,143.662959
76.043289,324,143.81038
43.066334,222,143.900654
72.69672,321,144.393675
96.800874,394,144.584459
76.232007,329,144.73181
47.13526,277,144.934837
70.936141,299,145.072562
81.890645,342,145.23146
99.445654,396,145.792551
82.233631,349,145.962607
88.720481,364,146.134964
80.857156,340,146.28697
120.38729,483,146.540501
111.489246,438,147.075319
69.680382,307,147.211283
69.221294,305,147.353577
96.508247,400,147.574287
152.820766,563,147.867044
52.305813,249,147.977208
152.674214,576,148.633279
112.926628,446,148.855679
78.421178,336,148.995533
122.789611,479,149.235791
88.460317,365,149.751268
75.456023,337,149.909879
59.23469,274,150.02211
96.222679,385,150.191361
81.454648,343,150.343984
89.688936,367,150.513212
99.757174,404,151.044259
87.309582,359,151.210128
155.683577,592,151.565167
123.443637,477,151.80883
71.208378,314,151.954609
141.232121,540,152.567506
103.180424,417,152.761875
57.573029,284,152.880503
120.411706,470,153.114446
105.501471,416,153.315659
64.409577,292,153.778476
75.099576,318,153.921646
102.849774,409,154.108064
113.551967,444,154.324464
75.425637,322,154.46572
95.358789,384,154.97441
98.071836,389,155.148064
79.116334,333,155.308308
103.427628,412,155.518146
78.092149,327,155.659085
144.84687,542,156.248165
94.72896,389,156.426614
81.3205,344,156.582766
111.533432,433,156.791291
116.979789,455,157.013278
86.003155,350,157.210613
104.795459,422,157.793643
97.803318,398,157.971678
140.964981,537,158.240176
105.263274,423,158.436941
67.48645,303,158.926057
76.081922,326,159.076458
107.940096,429,159.27539
107.33897,423,159.484861
73.306809,321,159.623049
88.273492,368,159.77829
73.310515,312,160.245287
109.180436,437,160.461017
110.732302,446,160.667014
92.71353,382,160.834611
77.033048,334,160.996035
90.327832,377,161.508643
68.783412,303,161.635852
70.074365,306,161.782763
122.004665,473,162.016882
98.183649,394,162.184815
70.154599,307,162.315485
86.505596,359,162.810027
84.320045,353,162.983703
75.724097,320,163.120683
114.894377,438,163.329557
87.638675,355,163.482355
83.69716,348,163.63264
84.764985,351,164.144337
93.548539,378,164.318913
89.369804,364,164.473258
84.479568,355,164.631117
80.883837,341,164.784203
96.951699,391,165.287379
78.250243,334,165.43249
108.603704,439,165.629497
75.484202,327,165.76979
87.132289,363,165.938497
86.973794,354,166.0896
68.250985,301,166.558678
83.00283,345,166.702432
81.317151,343,166.845846
77.202064,329,166.97885
73.798553,318,167.123906
114.908024,456,167.332183
89.251345,363,167.837505
81.315083,339,167.990243
70.691862,312,168.123962
129.307066,501,168.351668
85.22923,356,168.534622
73.474909,317,169.045015
114.532182,448,169.247311
86.830982,353,169.398304
115.529194,450,169.59589
88.276532,361,169.745413
89.744981,369,169.899479
115.318773,451,170.442504
75.731562,330,170.582978
83.842685,343,170.724342
90.940971,372,170.883281
67.901371,295,171.004322
114.600115,452,171.536124
84.408881,348,171.679316
55.564234,256,171.779585
56.61002,264,171.883125
68.660084,299,172.003174
150.640626,565,172.251023
99.28628,384,172.754652
87.344951,359,172.907728
114.024054,437,173.095574
86.905518,355,173.246636
79.026435,329,173.383083
81.374195,332,173.522612
83.214115,344,174.011346
120.248358,470,174.223798
76.715701,326,174.362553
81.944024,341,174.506039
85.13589,350,174.646991
98.400213,394,175.150177
84.692597,347,175.302141
72.772576,311,175.429395
69.813996,303,175.550548
91.473268,371,175.701725
66.855704,296,175.816841
81.209664,336,176.300445
114.144581,445,176.496655
84.351242,347,176.642547
82.011495,346,176.783305
103.390332,414,176.953439
74.370864,321,177.084678
85.534484,352,177.57177
102.799483,415,177.752896
