#{"t_start": 1776781573.628543, "env_id": "BDXCourseProject-v0"}
r,l,t
-20.338321,185,1401.779537
-22.654426,229,1403.718825
-12.01118,193,1405.370569
-19.13925,177,1406.854047
-12.384613,189,1408.456197
-13.968521,191,1410.079044
-11.979542,194,1411.710764
-14.247796,193,1413.326126
-19.316963,200,1415.041592
-16.478573,178,1416.554244
-26.605841,187,1418.123024
-22.474406,212,1419.934466
-25.411607,226,1421.846302
-42.429193,274,1424.179297
-26.138268,197,1425.842831
-32.658547,208,1427.602642
-29.082708,211,1429.40727
-22.836325,183,1430.949009
-24.445882,170,1432.373832
-29.921765,172,1433.814588
-17.035368,171,1435.293848
-15.187607,192,1436.925205
-26.48843,198,1438.606995
-24.737702,179,1440.140016
-29.59151,225,1442.053644
-24.499472,196,1443.701681
-21.0418,177,1445.220339
-23.85534,188,1446.804258
-31.583177,225,1448.720428
-14.001101,200,1450.444567
-15.094927,185,1452.025867
-10.505621,206,1453.861058
-12.944763,206,1455.641431
-12.400159,187,1457.215972
-12.965225,201,1458.907377
-25.078018,222,1460.804119
-31.087325,234,1462.782718
-24.423086,232,1464.768775
-27.470735,215,1466.583306
-26.83831,234,1468.564161
-12.086126,202,1470.299923
-30.229928,239,1472.320129
-12.693429,202,1474.028529
-11.264987,194,1475.682308
-18.940945,202,1477.407774
-17.196556,213,1479.219466
-22.306653,234,1481.208453
-29.081965,210,1482.973467
-35.201765,255,1485.176976
-16.176353,207,1486.920881
-20.531166,223,1488.799824
-25.880473,248,1490.899119
-15.33995,215,1492.720584
-7.86553,196,1494.399377
-21.150492,230,1496.344187
-15.311836,215,1498.159176
-35.533623,263,1500.402976
-14.382526,207,1502.159241
-18.349884,220,1504.018246
-23.299482,203,1505.759153
-16.430402,201,1507.46577
-10.241765,187,1509.047201
-11.263362,206,1510.810542
-6.092756,181,1512.335534
-8.992438,186,1513.901013
-12.755626,203,1515.647687
-11.850149,203,1517.379397
-7.892586,194,1519.012349
-13.498402,197,1520.696402
-16.229806,195,1522.33741
-14.620485,190,1523.940364
-16.251081,186,1525.555054
-15.74538,182,1527.091619
-14.327078,198,1528.75498
-16.254468,204,1530.482183
-11.067105,192,1532.093377
-22.297013,199,1533.784044
-23.362323,195,1535.460897
-14.978654,192,1537.085948
-14.188889,205,1538.815646
-18.741936,204,1540.572073
-30.552779,202,1542.275002
-19.890494,200,1543.988352
-18.420368,181,1545.542158
-25.615559,184,1547.10759
-19.205871,191,1548.719189
-17.661908,203,1550.438319
-14.840588,192,1552.061789
-23.031803,182,1553.601792
-16.170871,173,1555.092289
-13.339363,214,1556.891491
-9.556102,194,1558.523507
-11.304046,181,1560.062304
-14.631299,190,1561.660252
-18.638984,211,1563.435919
-15.321593,200,1565.147089
-22.221293,212,1566.939466
-12.794736,202,1568.64721
-9.520255,196,1570.332185
-19.177002,199,1572.010741
-13.177566,202,1573.716678
-19.794596,201,1575.44403
-13.859994,229,1577.372925
-25.556312,213,1579.169264
-19.193107,192,1580.814518
-27.989996,195,1582.460245
-23.592311,225,1584.396365
-24.392722,213,1586.200799
-44.245729,220,1588.068665
-38.719241,227,1590.006886
-28.761462,201,1591.729153
-29.539682,208,1593.483205
-21.484544,199,1595.195583
-23.197401,192,1596.814934
-30.468103,193,1598.439695
-21.150035,253,1600.607864
-30.764087,285,1603.032854
-27.344977,265,1605.310481
-15.377738,181,1606.856226
-14.010025,205,1608.588568
-19.556109,188,1610.194027
-56.441756,318,1612.914889
-18.597668,188,1614.51586
