#{"t_start": 1776775756.063596, "env_id": "BDXCourseProject-v0"}
r,l,t
0.608742,167,136.111407
0.086673,157,136.204629
-0.040784,170,136.3071
0.169367,158,136.401058
0.170763,159,136.495001
-0.164839,167,136.595947
0.361158,162,137.21386
-0.362169,167,137.314479
-0.049763,163,137.412309
0.065376,173,137.518692
-0.060933,163,137.615771
-0.2452,160,137.710628
-0.080644,170,137.814011
-0.732596,165,137.914398
0.041146,159,138.007215
0.106569,163,138.10349
0.188082,161,138.198757
0.012099,170,138.300703
0.220791,168,138.921739
0.426501,174,139.026763
0.573034,158,139.12
0.239237,164,139.216834
0.088048,165,139.314383
0.139954,166,139.413248
0.226846,164,139.510516
-0.301688,176,139.618259
0.137009,163,139.715331
-0.266378,166,139.814803
0.531277,169,139.91636
-0.225115,161,140.011328
0.037023,161,140.627548
-0.214172,163,140.726984
0.190754,177,140.834752
0.043866,166,140.934301
-0.576884,164,141.031734
0.150907,165,141.130291
-0.02758,163,141.227035
0.059443,163,141.32365
0.195289,163,141.419669
-0.068355,165,141.516981
-0.091747,164,141.615368
0.102941,164,141.712261
0.291098,161,141.80758
-0.193832,162,142.426459
-0.334762,171,142.529519
0.258947,161,142.623911
0.072939,163,142.722853
-0.280107,162,142.820899
0.051408,161,142.917974
-0.391943,165,143.017106
0.302304,168,143.119303
0.459745,162,143.215526
-0.344105,166,143.317324
-0.07517,159,143.410906
-0.253012,168,143.512328
-0.179357,160,144.126933
0.186361,164,144.226182
0.116946,163,144.32426
-0.122913,162,144.420561
0.319246,161,144.517292
0.333515,162,144.614699
-1.218005,168,144.718641
0.301471,159,144.812468
-0.722663,165,144.911695
0.131317,162,145.008505
0.318532,167,145.109505
0.277221,158,145.202773
-0.905612,165,145.299355
0.024907,160,145.91479
-0.10824,161,146.012029
-0.381798,162,146.108139
0.199429,161,146.203357
0.016291,164,146.300822
0.390801,161,146.395959
0.036794,165,146.494404
-0.054361,161,146.589506
0.030248,163,146.687634
0.32947,162,146.798932
-0.608029,159,146.892461
0.593883,166,146.991316
0.344356,160,147.084943
0.486698,161,147.704235
-0.089013,163,147.800928
-0.23349,165,147.898627
-0.281382,168,147.999705
-0.189762,162,148.095936
0.090992,159,148.190306
0.523389,165,148.287937
0.283938,159,148.381315
-0.438969,162,148.476312
0.181448,163,148.570845
0.265176,161,148.666937
-0.375038,166,148.766289
0.287167,168,149.385983
-0.276653,166,149.487592
-0.347981,165,149.588433
0.491365,162,149.685581
-0.24172,163,149.782826
-0.142583,164,149.880922
-0.177038,159,149.975405
0.102482,159,150.069393
0.234417,160,150.165409
0.065061,168,150.266903
0.09007,163,150.364617
0.532675,160,150.459693
0.503811,162,150.555162
0.182345,160,151.172921
0.300529,160,151.269025
-0.071558,159,151.36411
0.006185,160,151.459012
0.4916,168,151.559251
-1.510479,167,151.659127
-0.384265,163,151.755093
-0.363999,164,151.853896
-1.330338,172,151.958467
-0.44674,165,152.05642
0.136091,160,152.150074
0.141082,161,152.252865
-0.053051,160,152.871133
0.559929,159,152.964817
-2.058104,164,153.065707
0.364957,173,153.171246
-2.81778,165,153.271922
-0.232264,159,153.3645
0.277417,165,153.462652
-0.656103,171,153.56433
-0.336479,161,153.659014
0.00193,171,153.761149
0.706349,166,153.860246
-0.151353,169,153.962329
0.0392,162,154.058223
-0.316044,161,154.67269
0.352815,161,154.770303
-0.732619,160,154.866884
0.033875,168,154.968837
0.434132,161,155.064833
0.316133,159,155.1593
0.207301,168,155.260976
-0.209486,169,155.363779
0.272065,158,155.456204
0.121116,163,155.551796
0.69963,166,155.650436
-0.023241,161,155.745275
0.06986,170,156.374382
0.085908,162,156.471497
-0.050399,171,156.573776
-0.025052,161,156.67002
-0.18453,163,156.766923
0.122041,159,156.860334
-0.615461,171,156.96346
